id,name,type,format,generatedBy,scopeId,fileKey,fileUrl,parameters,createdAt,programId
570135,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773960559267-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:19,
570136,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773960559459-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:19,
570137,Test Admin Report,admin,excel,1,,reports/1/1773960563517-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:22,
570138,Test Manager Report,manager,excel,1,,reports/1/1773960564165-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:23,
570139,Test Individual Report,individual,excel,1,30001,reports/1/1773960564332-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:24,
570140,Team Report,manager,excel,2,,reports/2/1773960565106-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:24,
600001,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774023621707-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:21,
600002,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774023621913-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:21,
600003,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774023622112-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:21,
600004,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774023622278-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:22,
600005,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774023622444-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:22,
600006,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774023622719-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:22,
600007,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774023622966-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:22,
600008,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774023623181-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:22,
600009,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774023623437-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:23,
600010,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774023623668-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:23,
600011,Test Admin Report,admin,excel,1,,reports/1/1774023628230-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:27,
600012,Test Manager Report,manager,excel,1,,reports/1/1774023628865-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:28,
600013,Test Individual Report,individual,excel,1,30001,reports/1/1774023629035-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:28,
600014,Team Report,manager,excel,2,,reports/2/1774023629621-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 16:20:29,
600015,Relatório Semanal,manager,pdf,4381885,,reports/4381885/1774041597682-Relat_rio_Semanal.xlsx,https://d2xsxph8kpxj0f.cloudfront.net/310519663192322263/5n7arrGNHjNdoFCMzyGXcY/reports/4381885/1774041597682-Relat_rio_Semanal.xlsx,,2026-03-20 21:19:54,
600016,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774048982355-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:02,
600017,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774048982590-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:02,
600018,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774048982781-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:02,
600019,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774048982951-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:02,
600020,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774048983131-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:02,
600021,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774048983332-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:03,
600022,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774048983547-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:03,
600023,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774048983782-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:03,
600024,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774048984005-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:03,
600025,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774048984230-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:04,
600026,Test Admin Report,admin,excel,1,,reports/1/1774048988320-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:07,
600027,Test Manager Report,manager,excel,1,,reports/1/1774048989038-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:08,
600028,Test Individual Report,individual,excel,1,30001,reports/1/1774048989212-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:09,
600029,Team Report,manager,excel,2,,reports/2/1774048989805-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:23:09,
600030,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774050999063-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:38,
600031,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774050999308-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:39,
600032,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774050999560-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:39,
600033,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774050999742-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:39,
600034,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774050999939-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:39,
600035,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774051000157-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:39,
600036,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774051000371-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:40,
600037,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774051000619-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:40,
600038,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774051000838-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:40,
600039,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774051001069-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:40,
600040,Test Admin Report,admin,excel,1,,reports/1/1774051005392-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:44,
600041,Test Manager Report,manager,excel,1,,reports/1/1774051006137-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:45,
600042,Test Individual Report,individual,excel,1,30001,reports/1/1774051006331-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:46,
600043,Team Report,manager,excel,2,,reports/2/1774051007073-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-20 23:56:46,
600044,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774052543650-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:23,
600045,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774052543879-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:23,
600046,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774052544086-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:23,
600047,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774052544261-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:24,
600048,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774052544468-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:24,
600049,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774052544696-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:24,
600050,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774052544923-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:24,
600051,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774052545192-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:24,
600052,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774052545446-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:25,
600053,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774052545664-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:25,
600054,Test Admin Report,admin,excel,1,,reports/1/1774052549933-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:29,
600055,Test Manager Report,manager,excel,1,,reports/1/1774052550672-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:29,
600056,Test Individual Report,individual,excel,1,30001,reports/1/1774052550867-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:30,
600057,Team Report,manager,excel,2,,reports/2/1774052551517-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:22:30,
600058,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774053793898-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:13,
600059,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774053794097-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:13,
600060,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774053794276-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:14,
600061,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774053794432-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:14,
600062,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774053794598-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:14,
600063,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774053794792-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:14,
600064,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774053795002-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:14,
600065,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774053795197-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:15,
600066,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774053795418-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:15,
600067,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774053795629-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:15,
600068,Test Admin Report,admin,excel,1,,reports/1/1774053799120-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:18,
600069,Test Manager Report,manager,excel,1,,reports/1/1774053799872-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:19,
600070,Test Individual Report,individual,excel,1,30001,reports/1/1774053800085-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:19,
600071,Team Report,manager,excel,2,,reports/2/1774053800851-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 00:43:20,
630001,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774121856283-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:35,
630002,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774121856488-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:36,
630003,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774121856671-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:36,
630004,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774121856847-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:36,
630005,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774121857004-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:36,
630006,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774121857212-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:37,
630007,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774121857420-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:37,
630008,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774121857622-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:37,
630009,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774121857857-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:37,
630010,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774121858075-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:37,
630011,Test Admin Report,admin,excel,1,,reports/1/1774121861540-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:40,
630012,Test Manager Report,manager,excel,1,,reports/1/1774121862232-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:41,
630013,Test Individual Report,individual,excel,1,30001,reports/1/1774121862385-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:42,
630014,Team Report,manager,excel,2,,reports/2/1774121863030-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:37:42,
630015,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774122453679-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:33,
630016,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774122453895-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:33,
630017,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774122454092-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:33,
630018,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774122454272-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:34,
630019,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774122454463-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:34,
630020,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774122454671-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:34,
630021,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774122454871-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:34,
630022,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774122455082-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:34,
630023,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774122455306-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:35,
630024,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774122455546-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:35,
630025,Test Admin Report,admin,excel,1,,reports/1/1774122459087-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:38,
630026,Test Manager Report,manager,excel,1,,reports/1/1774122459817-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:39,
630027,Test Individual Report,individual,excel,1,30001,reports/1/1774122460003-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:39,
630028,Team Report,manager,excel,2,,reports/2/1774122460672-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:47:40,
630029,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774123004332-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:44,
630030,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774123004554-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:44,
630031,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774123004751-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:44,
630032,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774123004938-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:44,
630033,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774123005112-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:44,
630034,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774123005324-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:45,
630035,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774123005536-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:45,
630036,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774123005747-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:45,
630037,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774123005974-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:45,
630038,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774123006198-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:46,
630039,Test Admin Report,admin,excel,1,,reports/1/1774123009744-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:48,
630040,Test Manager Report,manager,excel,1,,reports/1/1774123010446-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:49,
630041,Test Individual Report,individual,excel,1,30001,reports/1/1774123010652-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:50,
630042,Team Report,manager,excel,2,,reports/2/1774123011335-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 19:56:50,
630043,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774123269666-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:09,
630044,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774123269902-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:09,
630045,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774123270083-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:09,
630046,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774123270246-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:10,
630047,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774123270427-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:10,
630048,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774123270633-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:10,
630049,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774123270831-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:10,
630050,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774123271038-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:10,
630051,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774123271303-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:11,
630052,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774123271584-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:11,
630053,Test Admin Report,admin,excel,1,,reports/1/1774123275065-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:14,
630054,Test Manager Report,manager,excel,1,,reports/1/1774123275830-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:15,
630055,Test Individual Report,individual,excel,1,30001,reports/1/1774123276047-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:15,
630056,Team Report,manager,excel,2,,reports/2/1774123276753-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 20:01:16,
660001,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774132298094-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:37,
660002,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1774132298331-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:38,
660003,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1774132298536-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:38,
660004,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1774132298724-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:38,
660005,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1774132298921-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:38,
660006,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1774132299122-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:38,
660007,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1774132299343-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:39,
660008,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1774132299547-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:39,
660009,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1774132299797-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:39,
660010,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1774132300061-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:39,
660011,Test Admin Report,admin,excel,1,,reports/1/1774132304674-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:43,
660012,Test Manager Report,manager,excel,1,,reports/1/1774132305518-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:44,
660013,Test Individual Report,individual,excel,1,30001,reports/1/1774132305701-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:45,
660014,Team Report,manager,excel,2,,reports/2/1774132306424-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:31:45,
660015,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1774132788197-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-21 22:39:47,
